city,week,notifications,burden,threshold,target,split,reporter_coverage,lag_1,lag_2,lag_4,lag_8,lag_13,lag_52,rolling_4_mean,rolling_4_sum,rolling_4_std,rolling_4_max,rolling_8_mean,rolling_8_sum,rolling_8_std,rolling_8_max,change_1,growth_1,acceleration,change_4,seasonal_difference,rain,rain_lag4,rain_mean4,temperature,temperature_lag4,temperature_mean4,humidity,humidity_lag4,humidity_mean4,wind,wind_lag4,wind_mean4,reporters,reporter_hhi,reporter_top_share,avs_ivs_mean,avs_ivs_iqr,avs_idhm_mean,avs_idhm_iqr,avs_renda_per_capita_mean,avs_renda_per_capita_iqr,avs_proporcao_sem_agua_esgoto_mean,avs_proporcao_sem_agua_esgoto_iqr,calendar_sin,calendar_cos
1302603,2021-05-16,176,641,304.2,1,development,1,187,200,220,256,137,,190.5,762,11.32843,200,225.375,1803,43.569116,290,-11,-0.058510638,2,-11,,,,,,,,,,,,,,33,0.11331353,0.26704545,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.71875848,-0.69525984
1302603,2021-05-23,184,612,304.2,1,development,1,176,187,199,290,154,,186.75,747,9.9791449,200,212.125,1697,36.681788,283,8,0.04519774,19,-3.75,,,,,,,,,,,,,,34,0.13852788,0.29891304,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.63003286,-0.77656847
1302603,2021-05-30,152,612,304.2,1,development,1,184,176,200,283,211,,174.75,699,15.861379,187,195.75,1566,28.946996,248,-32,-0.17297297,-40,-12,,,,,,,,,,,,,,29,0.15694252,0.32236842,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.53218228,-0.8466298
1302603,2021-06-06,146,608,304.2,1,development,1,152,184,187,248,180,,164.5,658,18.35756,184,183,1464,24.813591,220,-6,-0.039215686,26,-10.25,,,,,,,,,,,,,,29,0.13229499,0.25342466,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.42662393,-0.90442912
1302603,2021-06-13,159,589,304.2,1,development,1,146,152,176,220,268,,160.25,641,16.700798,184,175.375,1403,20.880185,200,13,0.088435374,19,-4.25,,,,,,,,,,,,,,29,0.082868557,0.16352201,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.31488664,-0.94912929
1302603,2021-06-20,155,546,304.2,1,development,1,159,146,184,199,256,,153,612,5.4772256,159,169.875,1359,19.518764,200,-4,-0.025,-17,-7.25,,,,,,,,,,,,,,27,0.075296566,0.12903226,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.19858874,-0.98008291
1302603,2021-06-27,152,505,304.2,1,development,1,155,159,152,200,290,,153,612,5.4772256,159,163.875,1311,15.994977,187,-3,-0.019230769,1,0,,,,,,,,,,,,,,26,0.11175554,0.22368421,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.079414622,-0.99684167
1302603,2021-07-04,142,473,304.2,1,development,1,152,155,146,187,283,,152,608,7.2571804,159,158.25,1266,14.54795,184,-10,-0.065359477,-7,-1,,,,,,,,,,,,,,29,0.086094029,0.17605634,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.040909686,-0.99916285
1302603,2021-07-11,140,418,304.2,1,development,1,142,152,159,176,248,,147.25,589,7.3654599,155,153.75,1230,13.822859,184,-2,-0.013986014,8,-4.75,,,,,,,,,,,,,,28,0.092653061,0.16428571,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.16064149,-0.98701282
1302603,2021-07-18,112,367,304.2,1,development,1,140,142,155,184,220,,136.5,546,17.156146,152,144.75,1158,14.723645,159,-28,-0.19858156,-26,-10.75,,,,,,,,,,,,,,25,0.090880102,0.14285714,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.27804666,-0.96056757
1302603,2021-07-25,111,321,304.2,1,development,1,112,140,152,152,199,,126.25,505,17.056279,142,139.625,1117,18.492759,159,-1,-0.0088495575,27,-10.25,,,,,,,,,,,,,,25,0.095203311,0.16216216,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.3914248,-0.9202101
1302603,2021-08-01,110,300,304.2,0,development,1,111,112,142,146,200,,118.25,473,14.52297,140,135.125,1081,20.93826,159,-1,-0.0089285714,0,-8,,,,,,,,,,,,,,27,0.088595041,0.19090909,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.4991338,-0.86652493
1302603,2021-08-08,85,271,304.2,0,development,1,110,111,140,159,187,,104.5,418,13.025616,112,125.875,1007,24.86212,155,-25,-0.22522523,-24,-13.75,,,,,,,,,,,,,,24,0.065467128,0.10588235,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.59961369,-0.80028959
1302603,2021-08-15,61,265,304.2,0,development,1,85,110,112,155,176,,91.75,367,23.767976,111,114.125,913,30.666117,152,-24,-0.27906977,1,-12.75,,,,,,,,,,,,,,18,0.11636657,0.21311475,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.69140917,-0.7224634
1302603,2021-08-22,65,247,304.2,0,development,1,61,85,111,152,184,,80.25,321,22.440662,110,103.25,826,30.742014,142,4,0.064516129,28,-11.5,,,,,,,,,,,,,,25,0.084023669,0.18461538,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.77319075,-0.63417353
1302603,2021-08-29,89,190,304.2,0,development,1,65,61,110,142,152,,75,300,14.047538,89,96.625,773,26.634765,140,24,0.36363636,20,-5.25,,,,,,,,,,,,,,19,0.14833986,0.30337079,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.84377395,-0.53669872
1302603,2021-09-05,56,175,304.2,0,development,1,89,65,85,140,146,,67.75,271,14.637281,89,86.125,689,23.460834,112,-33,-0.36666667,-57,-7.25,,,,,,,,,,,,,,18,0.14923469,0.32142857,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.9021365,-0.43145073
1302603,2021-09-12,55,142,304.2,0,development,1,56,89,61,112,159,,66.25,265,15.819292,89,79,632,23.133155,111,-1,-0.01754386,32,-1.5,,,,,,,,,,,,,,19,0.10809917,0.18181818,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.94743311,-0.3199539
1302603,2021-09-19,47,125,304.2,0,development,1,55,56,65,111,155,,61.75,247,18.607794,89,71,568,21.494185,110,-8,-0.14285714,-7,-4.5,,,,,,,,,,,,,,19,0.089180625,0.17021277,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.97900774,-0.20382307
1302603,2021-09-26,32,122,304.2,0,development,1,47,55,89,110,152,,47.5,190,11.090537,56,61.25,490,18.797796,89,-15,-0.3125,-7,-14.25,,,,,,,,,,,,,,14,0.12890625,0.28125,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.99640308,-0.084740199
1302603,2021-10-03,41,106,304.2,0,development,1,32,47,56,85,142,,43.75,175,9.7082439,55,55.75,446,17.22747,89,9,0.27272727,24,-3.75,,,,,,,,,,,,,,18,0.089827484,0.19512195,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.99936719,0.035569988
1302603,2021-10-10,22,99,304.2,0,development,1,41,32,55,61,140,,35.5,142,10.908712,47,50.875,407,20.698085,89,-19,-0.45238095,-28,-8.25,,,,,,,,,,,,,,14,0.090909091,0.13636364,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.98785713,0.155365
1302603,2021-10-17,30,84,304.2,0,development,1,22,41,47,65,112,,31.25,125,7.804913,41,46.5,372,20.982986,89,8,0.34782609,27,-4.25,,,,,,,,,,,,,,14,0.12666667,0.26666667,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.96203962,0.27290982
1302603,2021-10-24,29,80,304.2,0,development,1,30,22,32,89,111,,30.5,122,7.8528127,41,39,312,12.716693,56,-1,-0.032258065,-9,-0.75,,,,,,,,,,,,,,11,0.15814507,0.24137931,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.92228857,0.38650199
1302603,2021-10-31,25,84,304.2,0,development,1,29,30,41,56,110,,26.5,106,3.6968455,30,35.125,281,11.457219,55,-4,-0.13333333,-3,-4,,,,,,,,,,,,,,14,0.0912,0.16,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.86917972,0.49449632
1302603,2021-11-07,15,100,304.2,0,development,1,25,29,22,55,85,,24.75,99,6.8495742,30,30.125,241,10.204166,47,-10,-0.38461538,-6,-1.75,,,,,,,,,,,,,,7,0.18222222,0.26666667,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.80348225,0.59532871
1302603,2021-11-14,15,114,304.2,0,development,1,15,25,30,47,61,,21,84,7.1180522,29,26.125,209,8.8226575,41,0,0,10,-3.75,,,,,,,,,,,,,,6,0.20888889,0.26666667,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.72614769,0.68753875
1302603,2021-11-21,25,105,304.2,0,development,1,15,15,29,32,65,,20,80,5.7735027,25,25.25,202,8.4978989,41,10,0.625,10,-1,,,,,,,,,,,,,,14,0.0976,0.2,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.63829609,0.76979095
1302603,2021-11-28,29,105,304.2,0,development,1,25,15,25,41,89,,21,84,7.1180522,29,23.75,190,6.0178306,30,4,0.15384615,-6,1,,,,,,,,,,,,,,13,0.10107015,0.20689655,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.54119984,0.84089401
1302603,2021-12-05,31,93,304.2,0,development,1,29,25,15,22,56,,25,100,7.1180522,31,24.875,199,6.4683294,31,2,0.066666667,-2,4,,,,,,,,,,,,,,18,0.086368366,0.16129032,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.43626522,0.89981813
1302603,2021-12-12,29,93,304.2,0,development,1,31,29,15,30,55,,28.5,114,2.5166115,31,24.75,198,6.363961,31,-2,-0.0625,-4,3.5,,,,,,,,,,,,,,15,0.091557669,0.17241379,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.32501202,0.94570989
1302603,2021-12-19,16,93,304.2,0,development,1,29,31,25,29,47,,26.25,105,6.8980674,31,23.125,185,6.7704716,31,-13,-0.43333333,-11,-2.25,,,,,,,,,,,,,,9,0.1328125,0.1875,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.20905157,0.97790462
1302603,2021-12-26,29,82,304.2,0,development,1,16,29,29,25,32,,26.25,105,6.8980674,31,23.625,189,7.069805,31,13,0.76470588,26,0,,,,,,,,,,,,,,12,0.14863258,0.27586207,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.090063355,0.99593604
1302603,2022-01-02,19,108,304.2,0,development,1,29,16,31,15,41,19,23.25,93,6.751543,29,24.125,193,6.4903775,31,-10,-0.33333333,-23,-3,0,,,,,,,,,,,,,10,0.14127424,0.26315789,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.034398767,0.99940819
1302603,2022-01-09,29,114,304.2,0,development,1,19,29,29,15,22,52,23.25,93,6.751543,29,25.875,207,5.4886246,31,10,0.5,20,0,-23,,,,,,,,,,,,,11,0.12722949,0.17241379,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.15420719,0.98803853
1302603,2022-01-16,16,145,304.2,0,development,1,29,19,16,25,30,62,23.25,93,6.751543,29,24.75,198,6.5192024,31,-13,-0.43333333,-23,0,-46,,,,,,,,,,,,,9,0.234375,0.4375,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.27178218,0.96235879
1302603,2022-01-23,18,162,304.2,0,development,1,16,29,29,29,29,75,20.5,82,5.8022984,29,23.375,187,6.6534094,31,2,0.11764706,15,-2.75,-57,,,,,,,,,,,,,7,0.22839506,0.38888889,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.38542086,0.9227409
1302603,2022-01-30,45,153,304.2,0,development,1,18,16,19,31,25,82,27,108,13.291601,45,25.125,201,9.9633256,45,27,1.4210526,25,6.5,-37,,,,,,,,,,,,,16,0.11901235,0.22222222,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.49347736,0.86975864
1302603,2022-02-06,35,157,304.2,0,development,1,45,18,29,29,15,132,28.5,114,13.916417,45,25.875,207,10.50765,45,-10,-0.2173913,-37,1.5,-97,,,,,,,,,,,,,13,0.11346939,0.2,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.59438667,0.80417939
1302603,2022-02-13,47,161,304.2,0,development,1,35,45,16,16,15,137,36.25,145,13.250786,47,29.75,238,11.961247,47,12,0.33333333,22,7.75,-90,,,,,,,,,,,,,13,0.12630149,0.19148936,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.68668728,0.72695294
1302603,2022-02-20,35,168,304.2,0,development,1,47,35,18,29,25,154,40.5,162,6.4031242,47,30.5,244,12.094863,47,-12,-0.25,-24,4.25,-119,,,,,,,,,,,,,11,0.12326531,0.2,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.76904237,0.6391978
1302603,2022-02-27,36,183,304.2,0,development,1,35,47,45,19,29,211,38.25,153,5.85235,47,32.625,261,11.249603,47,1,0.027777778,13,-2.25,-175,,,,,,,,,,,,,11,0.14197531,0.22222222,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.84025918,0.54218494
1302603,2022-03-06,39,210,304.2,0,development,1,36,35,35,29,31,180,39.25,157,5.4390563,47,33.875,271,11.344445,47,3,0.081081081,2,1,-141,,,,,,,,,,,,,12,0.16370809,0.28205128,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.89930623,0.43731945
1302603,2022-03-13,51,203,304.2,0,development,1,39,36,47,16,29,268,40.25,161,7.3654599,51,38.25,306,10.15241,51,12,0.3,9,1,-217,,,,,,,,,,,,,10,0.15878508,0.2745098,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.94532834,0.32612011
1302603,2022-03-20,42,203,304.2,0,development,1,51,39,35,18,16,256,42,168,6.4807407,51,41.25,330,6.0178306,51,-9,-0.17307692,-21,1.75,-214,,,,,,,,,,,,,16,0.12244898,0.26190476,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.97765895,0.21019747
1302603,2022-03-27,51,186,304.2,0,development,1,42,51,36,45,29,290,45.75,183,6.1846584,51,42,336,6.8660656,51,9,0.20930233,18,3.75,-239,,,,,,,,,,,,,17,0.15109573,0.2745098,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.99582981,0.09123047
1302603,2022-04-03,66,156,304.2,0,development,1,51,42,39,35,19,283,52.5,210,9.9498744,66,45.875,367,10.260013,66,15,0.28846154,6,6.75,-217,,,,,,,,,,,,,18,0.12075298,0.24242424,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.99957773,-0.029057851
1302603,2022-04-10,44,145,304.2,0,development,1,66,51,51,47,29,248,50.75,203,10.874282,66,45.5,364,10.267842,66,-22,-0.32835821,-37,-1.75,-204,,,,,,,,,,,,,12,0.14256198,0.20454545,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.98884845,-0.14892532
1302603,2022-04-17,42,133,304.2,0,development,1,44,66,42,35,16,220,50.75,203,10.874282,66,46.375,371,9.515964,66,-2,-0.044444444,20,0,-178,,,,,,,,,,,,,13,0.13605442,0.21428571,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.96379735,-0.26663585
1302603,2022-04-24,34,125,304.2,0,development,1,42,44,51,36,18,199,46.5,186,13.699148,66,46.125,369,9.8479512,66,-8,-0.18604651,-6,-4.25,-165,,,,,,,,,,,,,11,0.23356401,0.44117647,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.92478725,-0.38048461
1302603,2022-05-01,36,122,304.2,0,development,1,34,42,66,39,45,200,39,156,4.7609523,44,45.75,366,10.20854,66,2,0.057142857,10,-7.5,-164,,,,,,,,,,,,,10,0.17746914,0.33333333,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.87238316,-0.48882268
1302603,2022-05-08,33,126,304.2,0,development,1,36,34,44,51,35,187,36.25,145,4.0311289,42,43.5,348,10.849621,66,-3,-0.081081081,-5,-2.75,-154,,,,,,,,,,,,,16,0.10192837,0.21212121,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.80734406,-0.59008098
1302603,2022-05-15,30,115,304.2,0,development,1,33,36,42,42,47,176,33.25,133,2.5,36,42,336,11.868325,66,-3,-0.088235294,0,-3,-146,,,,,,,,,,,,,12,0.16,0.3,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.73061194,-0.68279294
1302603,2022-05-22,26,106,304.2,0,development,1,30,33,34,51,35,184,31.25,125,4.2720019,36,38.875,311,12.437702,66,-4,-0.12903226,-1,-2,-158,,,,,,,,,,,,,10,0.13313609,0.19230769,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.64329812,-0.76561579
1302603,2022-05-29,33,84,304.2,0,development,1,26,30,36,66,36,152,30.5,122,3.3166248,33,34.75,278,5.9221135,44,7,0.25925926,11,-0.75,-119,,,,,,,,,,,,,16,0.085399449,0.15151515,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.5466672,-0.83734997
1302603,2022-06-05,37,59,304.2,0,development,1,33,26,33,44,39,146,31.5,126,4.6547467,37,33.875,271,4.7640769,42,4,0.11764706,-3,1,-109,,,,,,,,,,,,,17,0.079620161,0.16216216,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.44211873,-0.89695654
1302603,2022-06-12,19,55,304.2,0,development,1,37,33,30,42,51,159,28.75,115,7.9320027,37,31,248,5.9521905,37,-18,-0.47368421,-22,-2.75,-140,,,,,,,,,,,,,11,0.10803324,0.15789474,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.3311669,-0.94357219
1302603,2022-06-19,17,55,304.2,0,development,1,19,37,26,34,42,155,26.5,106,9.9833194,37,28.875,231,7.5486517,37,-2,-0.1,16,-2.25,-138,,,,,,,,,,,,,8,0.16955017,0.23529412,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.21541867,-0.97652178
1302603,2022-06-26,11,60,304.2,0,development,1,17,19,33,36,51,152,21,84,11.195237,37,25.75,206,9.1768342,37,-6,-0.33333333,-4,-5.5,-141,,,,,,,,,,,,,7,0.17355372,0.27272727,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.096550471,-0.99532809
1302603,2022-07-03,12,61,304.2,0,development,1,11,17,37,33,66,142,14.75,59,3.8622101,19,23.125,185,9.7897541,37,1,0.083333333,7,-6.25,-130,,,,,,,,,,,,,8,0.15277778,0.25,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.023716105,-0.99971873
1302603,2022-07-10,15,57,304.2,0,development,1,12,11,19,30,44,140,13.75,55,2.7537853,17,21.25,170,9.721111,37,3,0.23076923,2,-1,-125,,,,,,,,,,,,,11,0.10222222,0.13333333,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.14363919,-0.98963012
1302603,2022-07-17,17,51,304.2,0,development,1,15,12,17,26,42,112,13.75,55,2.7537853,17,20.125,161,9.6130492,37,2,0.125,-1,0,-95,,,,,,,,,,,,,7,0.2733564,0.47058824,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.26148191,-0.96520838
1302603,2022-07-24,16,44,304.2,0,development,1,17,15,11,33,34,111,15,60,2.1602469,17,18,144,8.1240384,37,-1,-0.055555556,-3,1.25,-95,,,,,,,,,,,,,8,0.1796875,0.3125,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.37553749,-0.9268072
1302603,2022-07-31,13,38,304.2,0,development,1,16,17,12,37,36,110,15.25,61,1.7078251,17,15,120,2.7774603,19,-3,-0.17647059,-2,0.25,-97,,,,,,,,,,,,,7,0.17159763,0.23076923,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.48415405,-0.87498278
1302603,2022-08-07,11,31,304.2,0,development,1,13,16,15,19,33,85,14.25,57,2.7537853,17,14,112,2.5634798,17,-2,-0.14285714,1,-1,-74,,,,,,,,,,,,,6,0.27272727,0.45454545,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.58575844,-0.81048569
1302603,2022-08-14,11,25,304.2,0,development,1,11,13,17,17,30,61,12.75,51,2.3629078,16,13.25,106,2.4348658,17,0,0,2,-1.5,-50,,,,,,,,,,,,,5,0.20661157,0.27272727,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.6788791,-0.73425007
1302603,2022-08-21,9,26,304.2,0,development,1,11,11,16,11,26,65,11,44,1.6329932,13,13,104,2.7774603,17,-2,-0.16666667,-2,-1.75,-56,,,,,,,,,,,,,6,0.18518519,0.22222222,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.76216734,-0.64738007
1302603,2022-08-28,7,28,304.2,0,development,1,9,11,13,12,33,89,9.5,38,1.9148542,11,12.375,99,3.5025501,17,-2,-0.2,0,-1.5,-82,,,,,,,,,,,,,5,0.26530612,0.42857143,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.83441685,-0.55113385
1302603,2022-09-04,4,34,304.2,0,development,1,7,9,11,15,37,56,7.75,31,2.9860788,11,11,88,4.3752551,17,-3,-0.375,-1,-1.75,-52,,,,,,,,,,,,,4,0.25,0.25,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.89458123,-0.44690538
1302603,2022-09-11,5,34,304.2,0,development,1,4,7,11,17,19,55,6.25,25,2.2173558,9,9.5,76,4.070802,16,1,0.2,4,-1.5,-50,,,,,,,,,,,,,4,0.28,0.4,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.9417891,-0.33620423
1302603,2022-09-18,10,36,304.2,0,development,1,5,4,9,16,17,47,6.5,26,2.6457513,10,8.75,70,3.1509636,13,5,0.83333333,4,0.25,-37,,,,,,,,,,,,,7,0.16,0.2,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.97535673,-0.22063373
1302603,2022-09-25,9,41,304.2,0,development,1,10,5,7,13,11,32,7,28,2.9439203,10,8.25,66,2.6592158,11,-1,-0.090909091,-6,0.5,-23,,,,,,,,,,,,,4,0.33333333,0.44444444,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.99479795,-0.10186771
1302603,2022-10-02,10,42,304.2,0,development,1,9,10,4,11,12,41,8.5,34,2.3804761,10,8.125,65,2.5319388,11,1,0.1,2,1.5,-31,,,,,,,,,,,,,9,0.12,0.2,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.99983119,0.018373682
1302603,2022-10-09,5,66,304.2,0,development,1,10,9,5,11,15,22,8.5,34,2.3804761,10,7.375,59,2.445842,10,-5,-0.45454545,-6,0,-17,,,,,,,,,,,,,5,0.2,0.2,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.99038354,0.13834897
1302603,2022-10-16,12,68,304.2,0,development,1,5,10,10,9,17,30,9,36,2.9439203,12,7.75,62,2.9154759,12,7,1.1666667,12,0.5,-18,,,,,,,,,,,,,5,0.25,0.33333333,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.96659185,0.2563205
1302603,2022-10-23,14,67,304.2,0,development,1,12,5,9,7,16,29,10.25,41,3.8622101,14,8.625,69,3.6228442,14,2,0.15384615,-5,1.25,-15,,,,,,,,,,,,,6,0.30612245,0.5,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.92880069,0.37057966
1302603,2022-10-30,11,62,304.2,0,development,1,14,12,10,4,13,25,10.5,42,3.8729833,14,9.5,76,3.1622777,14,-3,-0.2,-5,0.25,-14,,,,,,,,,,,,,4,0.45454545,0.63636364,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.8775574,0.47947159
1302603,2022-11-06,29,46,304.2,0,development,1,11,14,5,5,11,15,16.5,66,8.4261498,29,12.5,100,7.1514234,29,18,1.5,21,6,14,,,,,,,,,,,,,9,0.38168847,0.5862069,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.81360417,0.58141918
1302603,2022-11-13,14,36,304.2,0,development,1,29,11,12,10,11,15,17,68,8.1240384,29,13,104,7.0912421,29,-15,-0.5,-33,0.5,-1,,,,,,,,,,,,,5,0.44897959,0.64285714,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.73786724,0.67494588
1302603,2022-11-20,13,37,304.2,0,development,1,14,29,14,9,9,25,16.75,67,8.2613558,29,13.5,108,6.9075528,29,-1,-0.066666667,14,-0.25,-12,,,,,,,,,,,,,7,0.26627219,0.46153846,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.65144353,0.75869712
1302603,2022-11-27,6,50,304.2,0,development,1,13,14,11,10,7,29,15.5,62,9.6781541,29,13,104,7.3290031,29,-7,-0.5,-6,-1.25,-23,,,,,,,,,,,,,2,0.55555556,0.66666667,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.55558476,0.83145991
1302603,2022-12-04,13,47,304.2,0,development,1,6,13,29,5,4,31,11.5,46,3.6968455,14,14,112,6.5900358,29,7,1,14,-4,-18,,,,,,,,,,,,,4,0.36094675,0.53846154,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.45167927,0.89218038
1302603,2022-12-11,4,53,304.2,0,development,1,13,6,14,12,5,29,9,36,4.6904158,13,13,104,7.4833148,29,-9,-0.64285714,-16,-2.5,-25,,,,,,,,,,,,,2,0.625,0.75,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.34123196,0.93997912
1302603,2022-12-18,14,55,304.2,0,development,1,4,13,13,14,10,16,9.25,37,4.9916597,14,13,104,7.4833148,29,10,2,19,0.25,-2,,,,,,,,,,,,,7,0.35714286,0.57142857,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.22584248,0.97416383
1302603,2022-12-25,19,41,304.2,0,development,1,14,4,6,11,9,29,12.5,50,6.244998,19,14,112,7.7089929,29,5,0.33333333,-5,3.25,-10,,,,,,,,,,,,,8,0.1800554,0.31578947,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,-0.10718205,0.99423941
1302603,2023-01-01,10,38,304.2,0,development,1,19,14,13,29,10,19,11.75,47,6.3442888,19,11.625,93,4.808846,19,-9,-0.45,-14,-0.75,-9,,,,,,,,,,,,,5,0.24,0.3,0.334835,0.17725,0.76553,0.183,1446.4989,906.22,5.9857,3.52,0.017201929,0.99985204
